filename,width,height,class,xmin,ymin,xmax,ymax
IMG_6534.jpg,1440,1920,needle,300,629,340,674
IMG_6534.jpg,1440,1920,needle,586,429,634,495
IMG_6534.jpg,1440,1920,needle,948,489,994,549
IMG_6534.jpg,1440,1920,needle,1317,832,1366,890
IMG_6534.jpg,1440,1920,needle,191,978,243,1031
IMG_6534.jpg,1440,1920,needle,126,1268,189,1323
IMG_6534.jpg,1440,1920,needle,41,1321,105,1388
IMG_6534.jpg,1440,1920,needle,344,1316,393,1375
IMG_6534.jpg,1440,1920,needle,601,1436,634,1492
IMG_6534.jpg,1440,1920,needle,943,1574,984,1634
IMG_6534.jpg,1440,1920,needle,1102,1652,1157,1716
IMG_6534.jpg,1440,1920,needle,1118,1428,1170,1493
IMG_6534.jpg,1440,1920,needle,1144,1122,1189,1176
IMG_6534.jpg,1440,1920,needle,1354,1770,1400,1838
IMG_6534.jpg,1440,1920,needle,1355,1647,1403,1710
IMG_6534.jpg,1440,1920,needle,1120,880,1173,923
IMG_6534.jpg,1440,1920,needle,1239,868,1291,921
IMG_6535.jpg,1440,1920,needle,52,599,105,650
IMG_6535.jpg,1440,1920,needle,139,626,184,677
IMG_6535.jpg,1440,1920,needle,141,574,191,618
IMG_6535.jpg,1440,1920,needle,506,366,554,419
IMG_6535.jpg,1440,1920,needle,1054,791,1104,848
IMG_6535.jpg,1440,1920,needle,885,1196,936,1250
IMG_6535.jpg,1440,1920,needle,153,1005,216,1065
IMG_6535.jpg,1440,1920,needle,63,1078,124,1131
IMG_6535.jpg,1440,1920,needle,351,1243,407,1293
IMG_6535.jpg,1440,1920,needle,621,1360,662,1407
IMG_6535.jpg,1440,1920,needle,997,1524,1048,1577
IMG_6535.jpg,1440,1920,needle,914,1554,949,1591
IMG_6535.jpg,1440,1920,needle,897,1519,928,1554
IMG_6535.jpg,1440,1920,needle,677,1184,718,1229
IMG_6535.jpg,1440,1920,needle,1356,1253,1410,1307
IMG_6535.jpg,1440,1920,needle,1295,1804,1338,1860
IMG_6535.jpg,1440,1920,needle,1162,1100,1217,1149
IMG_6535.jpg,1440,1920,needle,1229,1136,1291,1189
IMG_6536.jpg,1440,1920,needle,442,887,483,943
IMG_6536.jpg,1440,1920,needle,182,985,230,1032
IMG_6536.jpg,1440,1920,needle,324,1071,367,1111
IMG_6536.jpg,1440,1920,needle,919,1342,959,1385
IMG_6536.jpg,1440,1920,needle,594,1267,639,1307
IMG_6536.jpg,1440,1920,needle,29,1404,71,1446
IMG_6536.jpg,1440,1920,needle,103,1361,132,1397
IMG_6536.jpg,1440,1920,needle,603,1196,649,1246
IMG_6536.jpg,1440,1920,needle,759,1383,799,1416
IMG_6536.jpg,1440,1920,needle,966,1470,1004,1505
IMG_6536.jpg,1440,1920,needle,941,1537,979,1579
IMG_6536.jpg,1440,1920,needle,1157,1643,1197,1689
IMG_6536.jpg,1440,1920,needle,1034,1458,1067,1490
IMG_6536.jpg,1440,1920,needle,1188,1249,1225,1288
IMG_6536.jpg,1440,1920,needle,1038,1092,1075,1138
IMG_6536.jpg,1440,1920,needle,1170,1092,1207,1134
IMG_6536.jpg,1440,1920,needle,1392,1565,1425,1611
IMG_6536.jpg,1440,1920,needle,756,702,797,749
IMG_6539.jpg,1440,1920,needle,240,621,287,686
IMG_6539.jpg,1440,1920,needle,65,430,132,501
IMG_6539.jpg,1440,1920,needle,320,462,357,521
IMG_6539.jpg,1440,1920,needle,352,424,394,488
IMG_6539.jpg,1440,1920,needle,400,396,457,477
IMG_6539.jpg,1440,1920,needle,621,618,659,679
IMG_6539.jpg,1440,1920,needle,696,645,754,713
IMG_6539.jpg,1440,1920,needle,707,555,759,621
IMG_6539.jpg,1440,1920,needle,756,537,810,607
IMG_6539.jpg,1440,1920,needle,1229,785,1296,857
IMG_6539.jpg,1440,1920,needle,1280,1340,1345,1413
IMG_6539.jpg,1440,1920,needle,1302,1159,1364,1223
IMG_6539.jpg,1440,1920,needle,1361,1101,1422,1172
IMG_6539.jpg,1440,1920,needle,1312,1101,1354,1156
IMG_6539.jpg,1440,1920,needle,1267,1556,1318,1620
IMG_6539.jpg,1440,1920,needle,1223,1590,1277,1648
IMG_6539.jpg,1440,1920,needle,1274,1634,1324,1688
IMG_6539.jpg,1440,1920,needle,1246,1664,1292,1722
IMG_6540.jpg,1440,1920,needle,168,1036,248,1112
IMG_6540.jpg,1440,1920,needle,142,588,208,668
IMG_6540.jpg,1440,1920,needle,282,556,345,641
IMG_6540.jpg,1440,1920,needle,370,387,434,468
IMG_6540.jpg,1440,1920,needle,469,160,531,238
IMG_6540.jpg,1440,1920,needle,667,383,739,465
IMG_6540.jpg,1440,1920,needle,738,524,797,598
IMG_6540.jpg,1440,1920,needle,815,421,883,501
IMG_6540.jpg,1440,1920,needle,822,344,891,424
IMG_6540.jpg,1440,1920,needle,1244,1758,1310,1835
IMG_6540.jpg,1440,1920,needle,1157,1568,1223,1647
IMG_6540.jpg,1440,1920,needle,1322,1214,1386,1285
IMG_6540.jpg,1440,1920,needle,1342,1371,1391,1438
IMG_6540.jpg,1440,1920,needle,1368,1466,1430,1538
IMG_6540.jpg,1440,1920,needle,1332,1579,1383,1643
IMG_6540.jpg,1440,1920,needle,1369,1542,1411,1611
IMG_6540.jpg,1440,1920,needle,1278,951,1336,1026
IMG_6540.jpg,1440,1920,needle,1336,937,1392,1022
IMG_6542.jpg,1440,1920,needle,123,1494,204,1571
IMG_6542.jpg,1440,1920,needle,164,1388,232,1465
IMG_6542.jpg,1440,1920,needle,178,909,246,985
IMG_6542.jpg,1440,1920,needle,142,750,206,821
IMG_6542.jpg,1440,1920,needle,246,319,322,404
IMG_6542.jpg,1440,1920,needle,526,618,595,694
IMG_6542.jpg,1440,1920,needle,563,726,632,803
IMG_6542.jpg,1440,1920,needle,548,856,606,926
IMG_6542.jpg,1440,1920,needle,568,923,631,983
IMG_6542.jpg,1440,1920,needle,1288,1116,1353,1193
IMG_6542.jpg,1440,1920,needle,1301,1191,1375,1270
IMG_6542.jpg,1440,1920,needle,1337,1330,1399,1399
IMG_6542.jpg,1440,1920,needle,1327,1385,1398,1440
IMG_6542.jpg,1440,1920,needle,1322,1431,1383,1489
IMG_6542.jpg,1440,1920,needle,1323,1489,1388,1551
IMG_6542.jpg,1440,1920,needle,1261,1628,1327,1699
IMG_6542.jpg,1440,1920,needle,1216,1739,1273,1804
IMG_6542.jpg,1440,1920,needle,1263,1706,1307,1771
IMG_6543.jpg,1440,1920,needle,162,1471,223,1536
IMG_6543.jpg,1440,1920,needle,234,1518,295,1579
IMG_6543.jpg,1440,1920,needle,189,1030,250,1098
IMG_6543.jpg,1440,1920,needle,195,1099,263,1160
IMG_6543.jpg,1440,1920,needle,191,1168,249,1228
IMG_6543.jpg,1440,1920,needle,466,1035,529,1106
IMG_6543.jpg,1440,1920,needle,572,1006,634,1072
IMG_6543.jpg,1440,1920,needle,1219,996,1279,1063
IMG_6543.jpg,1440,1920,needle,1291,1094,1331,1155
IMG_6543.jpg,1440,1920,needle,1325,1146,1370,1216
IMG_6543.jpg,1440,1920,needle,524,1297,585,1361
IMG_6543.jpg,1440,1920,needle,1291,1376,1354,1447
IMG_6543.jpg,1440,1920,needle,544,1108,593,1168
IMG_6543.jpg,1440,1920,needle,1040,1467,1095,1522
IMG_6543.jpg,1440,1920,needle,1165,1565,1211,1611
IMG_6543.jpg,1440,1920,needle,1170,1524,1219,1574
IMG_6543.jpg,1440,1920,needle,1186,1601,1237,1645
IMG_6543.jpg,1440,1920,needle,1192,1636,1254,1682
IMG_6544.jpg,1440,1920,needle,186,1190,266,1280
IMG_6544.jpg,1440,1920,needle,198,1525,276,1600
IMG_6544.jpg,1440,1920,needle,1236,1650,1305,1717
IMG_6544.jpg,1440,1920,needle,551,940,615,1014
IMG_6544.jpg,1440,1920,needle,116,540,192,614
IMG_6544.jpg,1440,1920,needle,89,351,165,421
IMG_6544.jpg,1440,1920,needle,165,469,230,543
IMG_6544.jpg,1440,1920,needle,514,516,586,596
IMG_6544.jpg,1440,1920,needle,629,437,709,517
IMG_6544.jpg,1440,1920,needle,565,650,628,729
IMG_6544.jpg,1440,1920,needle,1316,1023,1388,1102
IMG_6544.jpg,1440,1920,needle,1333,1136,1405,1214
IMG_6544.jpg,1440,1920,needle,1340,1366,1413,1448
IMG_6544.jpg,1440,1920,needle,1198,1333,1243,1397
IMG_6544.jpg,1440,1920,needle,1322,1529,1388,1589
IMG_6544.jpg,1440,1920,needle,1296,1474,1356,1532
IMG_6544.jpg,1440,1920,needle,1343,1454,1388,1514
IMG_6545.jpg,1440,1920,needle,696,514,761,599
IMG_6545.jpg,1440,1920,needle,656,304,731,401
IMG_6545.jpg,1440,1920,needle,58,505,139,594
IMG_6545.jpg,1440,1920,needle,131,391,202,473
IMG_6545.jpg,1440,1920,needle,207,405,274,476
IMG_6545.jpg,1440,1920,needle,238,841,304,919
IMG_6545.jpg,1440,1920,needle,267,788,324,853
IMG_6545.jpg,1440,1920,needle,600,820,664,897
IMG_6545.jpg,1440,1920,needle,667,805,746,892
IMG_6545.jpg,1440,1920,needle,1232,1425,1307,1510
IMG_6545.jpg,1440,1920,needle,1329,1266,1397,1354
IMG_6545.jpg,1440,1920,needle,1305,1118,1369,1203
IMG_6545.jpg,1440,1920,needle,1139,1797,1215,1875
IMG_6545.jpg,1440,1920,needle,1234,1741,1288,1809
IMG_6545.jpg,1440,1920,needle,1272,1716,1312,1779
IMG_6545.jpg,1440,1920,needle,1301,1701,1342,1767
IMG_6545.jpg,1440,1920,needle,1301,1640,1356,1716
IMG_6546.jpg,1440,1920,needle,400,550,451,606
IMG_6546.jpg,1440,1920,needle,919,661,968,715
IMG_6546.jpg,1440,1920,needle,937,861,987,912
IMG_6546.jpg,1440,1920,needle,905,918,956,966
IMG_6546.jpg,1440,1920,needle,915,961,970,1008
IMG_6546.jpg,1440,1920,needle,449,1040,497,1098
IMG_6546.jpg,1440,1920,needle,58,1412,107,1471
IMG_6546.jpg,1440,1920,needle,160,1403,207,1452
IMG_6546.jpg,1440,1920,needle,311,1417,364,1466
IMG_6546.jpg,1440,1920,needle,1219,1294,1275,1350
IMG_6546.jpg,1440,1920,needle,1287,1362,1343,1422
IMG_6546.jpg,1440,1920,needle,1221,1390,1274,1432
IMG_6546.jpg,1440,1920,needle,1191,1480,1244,1534
IMG_6546.jpg,1440,1920,needle,1176,1558,1228,1618
IMG_6546.jpg,1440,1920,needle,1088,1198,1127,1242
IMG_6546.jpg,1440,1920,needle,1145,1207,1200,1260
IMG_6546.jpg,1440,1920,needle,1372,1263,1420,1323
IMG_6547.jpg,1440,1920,needle,156,1121,209,1173
IMG_6547.jpg,1440,1920,needle,62,1217,110,1270
IMG_6547.jpg,1440,1920,needle,127,614,176,672
IMG_6547.jpg,1440,1920,needle,225,619,266,671
IMG_6547.jpg,1440,1920,needle,650,737,704,792
IMG_6547.jpg,1440,1920,needle,778,931,823,985
IMG_6547.jpg,1440,1920,needle,1142,978,1180,1026
IMG_6547.jpg,1440,1920,needle,1193,931,1239,981
IMG_6547.jpg,1440,1920,needle,1261,951,1307,1011
IMG_6547.jpg,1440,1920,needle,1181,1078,1227,1128
IMG_6547.jpg,1440,1920,needle,1365,1124,1413,1169
IMG_6547.jpg,1440,1920,needle,1172,1196,1216,1240
IMG_6547.jpg,1440,1920,needle,1330,1223,1386,1275
IMG_6547.jpg,1440,1920,needle,875,1207,925,1247
IMG_6547.jpg,1440,1920,needle,869,1312,920,1358
IMG_6547.jpg,1440,1920,needle,1321,1643,1371,1695
IMG_6547.jpg,1440,1920,needle,408,847,440,889
IMG_6548.jpg,1440,1920,needle,37,767,86,815
IMG_6548.jpg,1440,1920,needle,227,700,276,745
IMG_6548.jpg,1440,1920,needle,211,597,270,649
IMG_6548.jpg,1440,1920,needle,462,471,510,530
IMG_6548.jpg,1440,1920,needle,833,610,882,666
IMG_6548.jpg,1440,1920,needle,1008,650,1052,704
IMG_6548.jpg,1440,1920,needle,985,731,1017,781
IMG_6548.jpg,1440,1920,needle,788,977,833,1033
IMG_6548.jpg,1440,1920,needle,1234,1168,1283,1230
IMG_6548.jpg,1440,1920,needle,1384,1429,1436,1479
IMG_6548.jpg,1440,1920,needle,1346,1628,1389,1693
IMG_6548.jpg,1440,1920,needle,1196,1645,1250,1695
IMG_6548.jpg,1440,1920,needle,1117,1577,1158,1619
IMG_6548.jpg,1440,1920,needle,1153,1503,1202,1568
IMG_6548.jpg,1440,1920,needle,1101,1510,1146,1555
IMG_6548.jpg,1440,1920,needle,1058,1515,1102,1556
IMG_6548.jpg,1440,1920,needle,104,780,148,825
IMG_6549.jpg,1440,1920,needle,75,920,133,979
IMG_6549.jpg,1440,1920,needle,150,1272,202,1332
IMG_6549.jpg,1440,1920,needle,662,1230,714,1285
IMG_6549.jpg,1440,1920,needle,1008,1427,1047,1476
IMG_6549.jpg,1440,1920,needle,1049,1227,1091,1277
IMG_6549.jpg,1440,1920,needle,817,910,854,958
IMG_6549.jpg,1440,1920,needle,1081,1096,1119,1142
IMG_6549.jpg,1440,1920,needle,1218,1211,1257,1260
IMG_6549.jpg,1440,1920,needle,1276,1224,1318,1275
IMG_6549.jpg,1440,1920,needle,1322,1631,1363,1681
IMG_6549.jpg,1440,1920,needle,1368,1493,1411,1544
IMG_6549.jpg,1440,1920,needle,967,840,1008,886
IMG_6549.jpg,1440,1920,needle,1144,933,1192,984
IMG_6549.jpg,1440,1920,needle,917,597,967,653
IMG_6549.jpg,1440,1920,needle,239,408,282,465
IMG_6549.jpg,1440,1920,needle,346,445,391,487
IMG_6549.jpg,1440,1920,needle,318,479,360,517
IMG_6550.jpg,1440,1920,needle,372,605,424,659
IMG_6550.jpg,1440,1920,needle,443,694,494,748
IMG_6550.jpg,1440,1920,needle,529,646,566,687
IMG_6550.jpg,1440,1920,needle,78,852,135,903
IMG_6550.jpg,1440,1920,needle,75,1281,119,1332
IMG_6550.jpg,1440,1920,needle,874,1441,920,1483
IMG_6550.jpg,1440,1920,needle,694,1236,730,1281
IMG_6550.jpg,1440,1920,needle,968,1428,1022,1483
IMG_6550.jpg,1440,1920,needle,1178,1468,1223,1516
IMG_6550.jpg,1440,1920,needle,1322,1551,1369,1606
IMG_6550.jpg,1440,1920,needle,1167,1420,1202,1461
IMG_6550.jpg,1440,1920,needle,893,1063,931,1113
IMG_6550.jpg,1440,1920,needle,885,890,925,941
IMG_6550.jpg,1440,1920,needle,907,849,947,897
IMG_6550.jpg,1440,1920,needle,1191,982,1235,1030
IMG_6550.jpg,1440,1920,needle,1206,910,1255,968
IMG_6550.jpg,1440,1920,needle,1379,1313,1426,1362
IMG_6551.jpg,1440,1920,needle,141,956,198,1008
IMG_6551.jpg,1440,1920,needle,308,845,359,897
IMG_6551.jpg,1440,1920,needle,527,710,573,772
IMG_6551.jpg,1440,1920,needle,304,1241,359,1304
IMG_6551.jpg,1440,1920,needle,1119,1481,1163,1537
IMG_6551.jpg,1440,1920,needle,1331,1567,1373,1613
IMG_6551.jpg,1440,1920,needle,1315,1508,1358,1554
IMG_6551.jpg,1440,1920,needle,1101,1323,1141,1372
IMG_6551.jpg,1440,1920,needle,998,927,1040,975
IMG_6551.jpg,1440,1920,needle,1090,1155,1136,1201
IMG_6551.jpg,1440,1920,needle,1149,1253,1196,1302
IMG_6551.jpg,1440,1920,needle,1361,1450,1406,1516
IMG_6551.jpg,1440,1920,needle,831,563,878,625
IMG_6551.jpg,1440,1920,needle,922,717,962,781
IMG_6551.jpg,1440,1920,needle,1026,695,1068,753
IMG_6551.jpg,1440,1920,needle,1087,784,1116,828
IMG_6551.jpg,1440,1920,needle,1075,715,1121,781
IMG_6552.jpg,1440,1920,needle,122,310,174,380
IMG_6552.jpg,1440,1920,needle,410,613,462,674
IMG_6552.jpg,1440,1920,needle,314,577,349,631
IMG_6552.jpg,1440,1920,needle,63,1297,124,1354
IMG_6552.jpg,1440,1920,needle,227,1317,287,1375
IMG_6552.jpg,1440,1920,needle,716,1247,765,1306
IMG_6552.jpg,1440,1920,needle,502,1440,564,1492
IMG_6552.jpg,1440,1920,needle,758,1536,803,1585
IMG_6552.jpg,1440,1920,needle,979,1550,1030,1604
IMG_6552.jpg,1440,1920,needle,929,1502,983,1558
IMG_6552.jpg,1440,1920,needle,1108,1404,1158,1477
IMG_6552.jpg,1440,1920,needle,1228,1481,1271,1538
IMG_6552.jpg,1440,1920,needle,1277,1507,1325,1575
IMG_6552.jpg,1440,1920,needle,1373,1363,1425,1426
IMG_6552.jpg,1440,1920,needle,1220,1082,1273,1141
IMG_6552.jpg,1440,1920,needle,934,729,985,790
IMG_6552.jpg,1440,1920,needle,860,542,914,602
IMG_6553.jpg,1440,1920,needle,29,1074,85,1134
IMG_6553.jpg,1440,1920,needle,255,659,308,720
IMG_6553.jpg,1440,1920,needle,455,463,499,526
IMG_6553.jpg,1440,1920,needle,570,475,620,533
IMG_6553.jpg,1440,1920,needle,716,610,769,668
IMG_6553.jpg,1440,1920,needle,734,743,784,797
IMG_6553.jpg,1440,1920,needle,655,1201,712,1254
IMG_6553.jpg,1440,1920,needle,405,1399,453,1449
IMG_6553.jpg,1440,1920,needle,586,1384,631,1431
IMG_6553.jpg,1440,1920,needle,829,1421,873,1469
IMG_6553.jpg,1440,1920,needle,1164,1444,1201,1487
IMG_6553.jpg,1440,1920,needle,1202,1513,1249,1571
IMG_6553.jpg,1440,1920,needle,1270,1530,1318,1586
IMG_6553.jpg,1440,1920,needle,1370,1226,1416,1284
IMG_6553.jpg,1440,1920,needle,1035,1338,1081,1382
IMG_6553.jpg,1440,1920,needle,1038,1239,1086,1284
IMG_6553.jpg,1440,1920,needle,983,1308,1026,1353
IMG_6554.jpg,1440,1920,needle,244,1408,304,1475
IMG_6554.jpg,1440,1920,needle,64,1104,127,1171
IMG_6554.jpg,1440,1920,needle,525,1079,595,1144
IMG_6554.jpg,1440,1920,needle,452,937,508,1000
IMG_6554.jpg,1440,1920,needle,135,727,193,789
IMG_6554.jpg,1440,1920,needle,64,307,121,372
IMG_6554.jpg,1440,1920,needle,693,633,738,689
IMG_6554.jpg,1440,1920,needle,646,825,694,881
IMG_6554.jpg,1440,1920,needle,941,479,992,544
IMG_6554.jpg,1440,1920,needle,1130,729,1176,795
IMG_6554.jpg,1440,1920,needle,1054,1206,1112,1276
IMG_6554.jpg,1440,1920,needle,1136,1264,1184,1316
IMG_6554.jpg,1440,1920,needle,1364,1477,1422,1544
IMG_6554.jpg,1440,1920,needle,1018,1525,1062,1585
IMG_6554.jpg,1440,1920,needle,856,1580,911,1643
IMG_6554.jpg,1440,1920,needle,1103,1629,1145,1689
IMG_6554.jpg,1440,1920,needle,1144,1803,1191,1872
IMG_6555.jpg,1440,1920,needle,144,711,198,770
IMG_6555.jpg,1440,1920,needle,9,856,61,915
IMG_6555.jpg,1440,1920,needle,678,549,722,613
IMG_6555.jpg,1440,1920,needle,866,676,906,723
IMG_6555.jpg,1440,1920,needle,1184,982,1236,1035
IMG_6555.jpg,1440,1920,needle,1376,1285,1424,1339
IMG_6555.jpg,1440,1920,needle,896,1128,939,1175
IMG_6555.jpg,1440,1920,needle,927,1223,972,1271
IMG_6555.jpg,1440,1920,needle,466,768,509,822
IMG_6555.jpg,1440,1920,needle,596,1138,653,1199
IMG_6555.jpg,1440,1920,needle,152,1145,204,1205
IMG_6555.jpg,1440,1920,needle,283,1315,336,1369
IMG_6555.jpg,1440,1920,needle,987,1572,1035,1626
IMG_6555.jpg,1440,1920,needle,1186,1574,1235,1628
IMG_6555.jpg,1440,1920,needle,1107,1449,1152,1495
IMG_6555.jpg,1440,1920,needle,1156,1757,1203,1807
IMG_6555.jpg,1440,1920,needle,758,931,806,979
IMG_6556.jpg,1440,1920,needle,534,478,584,546
IMG_6556.jpg,1440,1920,needle,691,525,738,583
IMG_6556.jpg,1440,1920,needle,248,517,302,571
IMG_6556.jpg,1440,1920,needle,40,729,97,786
IMG_6556.jpg,1440,1920,needle,568,990,616,1035
IMG_6556.jpg,1440,1920,needle,107,1273,164,1328
IMG_6556.jpg,1440,1920,needle,349,1237,407,1290
IMG_6556.jpg,1440,1920,needle,868,1366,927,1429
IMG_6556.jpg,1440,1920,needle,1067,1446,1124,1501
IMG_6556.jpg,1440,1920,needle,961,1495,1012,1547
IMG_6556.jpg,1440,1920,needle,1315,1593,1374,1654
IMG_6556.jpg,1440,1920,needle,1179,1706,1236,1769
IMG_6556.jpg,1440,1920,needle,971,1276,1007,1328
IMG_6556.jpg,1440,1920,needle,1286,1361,1327,1402
IMG_6556.jpg,1440,1920,needle,1376,1391,1422,1443
IMG_6556.jpg,1440,1920,needle,901,1018,953,1071
IMG_6556.jpg,1440,1920,needle,895,753,946,811
IMG_6557.jpg,1440,1920,needle,150,693,203,751
IMG_6557.jpg,1440,1920,needle,140,771,194,830
IMG_6557.jpg,1440,1920,needle,54,1330,106,1387
IMG_6557.jpg,1440,1920,needle,379,1347,422,1401
IMG_6557.jpg,1440,1920,needle,699,1050,744,1098
IMG_6557.jpg,1440,1920,needle,473,963,508,1007
IMG_6557.jpg,1440,1920,needle,595,796,645,849
IMG_6557.jpg,1440,1920,needle,693,792,740,845
IMG_6557.jpg,1440,1920,needle,843,717,890,765
IMG_6557.jpg,1440,1920,needle,857,634,904,690
IMG_6557.jpg,1440,1920,needle,1130,920,1178,965
IMG_6557.jpg,1440,1920,needle,1054,1614,1103,1674
IMG_6557.jpg,1440,1920,needle,1350,1685,1402,1756
IMG_6557.jpg,1440,1920,needle,1244,1407,1282,1459
IMG_6557.jpg,1440,1920,needle,1315,1311,1356,1368
IMG_6557.jpg,1440,1920,needle,1321,1253,1357,1308
IMG_6557.jpg,1440,1920,needle,1108,1100,1151,1150
IMG_6558.jpg,1440,1920,needle,198,822,258,882
IMG_6558.jpg,1440,1920,needle,288,689,351,744
IMG_6558.jpg,1440,1920,needle,442,554,498,616
IMG_6558.jpg,1440,1920,needle,802,763,859,814
IMG_6558.jpg,1440,1920,needle,544,913,594,975
IMG_6558.jpg,1440,1920,needle,713,859,771,914
IMG_6558.jpg,1440,1920,needle,1210,1017,1263,1068
IMG_6558.jpg,1440,1920,needle,1324,1171,1376,1228
IMG_6558.jpg,1440,1920,needle,1049,1201,1114,1255
IMG_6558.jpg,1440,1920,needle,1288,1256,1352,1315
IMG_6558.jpg,1440,1920,needle,1374,1557,1426,1619
IMG_6558.jpg,1440,1920,needle,1168,1578,1226,1633
IMG_6558.jpg,1440,1920,needle,244,1524,304,1579
IMG_6558.jpg,1440,1920,needle,17,1406,80,1467
IMG_6558.jpg,1440,1920,needle,209,1289,269,1354
IMG_6558.jpg,1440,1920,needle,657,1418,713,1469
IMG_6558.jpg,1440,1920,needle,906,1492,945,1534
IMG_6559.jpg,1440,1920,needle,1165,987,1215,1036
IMG_6559.jpg,1440,1920,needle,747,812,795,861
IMG_6559.jpg,1440,1920,needle,1046,1165,1086,1212
IMG_6559.jpg,1440,1920,needle,1239,1169,1296,1221
IMG_6559.jpg,1440,1920,needle,1363,1309,1414,1364
IMG_6559.jpg,1440,1920,needle,1299,1694,1348,1750
IMG_6559.jpg,1440,1920,needle,971,1627,1026,1686
IMG_6559.jpg,1440,1920,needle,836,1543,893,1597
IMG_6559.jpg,1440,1920,needle,595,1506,657,1554
IMG_6559.jpg,1440,1920,needle,643,1568,707,1626
IMG_6559.jpg,1440,1920,needle,360,1163,403,1221
IMG_6559.jpg,1440,1920,needle,179,840,228,898
IMG_6559.jpg,1440,1920,needle,314,795,359,851
IMG_6559.jpg,1440,1920,needle,408,644,453,698
IMG_6559.jpg,1440,1920,needle,436,716,470,755
IMG_6559.jpg,1440,1920,needle,487,699,514,740
IMG_6559.jpg,1440,1920,needle,601,821,629,859
IMG_6561.jpg,1440,1920,needle,12,940,86,1034
IMG_6561.jpg,1440,1920,needle,50,1231,130,1317
IMG_6561.jpg,1440,1920,needle,178,907,253,990
IMG_6561.jpg,1440,1920,needle,146,813,216,889
IMG_6561.jpg,1440,1920,needle,397,852,473,928
IMG_6561.jpg,1440,1920,needle,574,810,660,892
IMG_6561.jpg,1440,1920,needle,225,1001,283,1069
IMG_6561.jpg,1440,1920,needle,563,999,617,1064
IMG_6561.jpg,1440,1920,needle,1169,1142,1218,1203
IMG_6561.jpg,1440,1920,needle,1207,1210,1266,1276
IMG_6561.jpg,1440,1920,needle,1289,1346,1347,1421
IMG_6561.jpg,1440,1920,needle,1360,1442,1420,1507
IMG_6561.jpg,1440,1920,needle,1358,1498,1422,1553
IMG_6561.jpg,1440,1920,needle,1311,1519,1371,1581
IMG_6561.jpg,1440,1920,needle,1090,1469,1142,1528
IMG_6561.jpg,1440,1920,needle,1204,1545,1277,1620
IMG_6561.jpg,1440,1920,needle,1134,1566,1204,1627
IMG_6562.jpg,1440,1920,needle,92,1194,174,1276
IMG_6562.jpg,1440,1920,needle,203,1048,279,1124
IMG_6562.jpg,1440,1920,needle,55,901,130,974
IMG_6562.jpg,1440,1920,needle,182,907,244,971
IMG_6562.jpg,1440,1920,needle,198,839,286,914
IMG_6562.jpg,1440,1920,needle,391,820,471,896
IMG_6562.jpg,1440,1920,needle,517,824,574,890
IMG_6562.jpg,1440,1920,needle,549,916,607,979
IMG_6562.jpg,1440,1920,needle,1170,1553,1249,1631
IMG_6562.jpg,1440,1920,needle,1268,1399,1348,1474
IMG_6562.jpg,1440,1920,needle,1112,1293,1187,1360
IMG_6562.jpg,1440,1920,needle,1354,1329,1423,1386
IMG_6562.jpg,1440,1920,needle,1325,1259,1396,1329
IMG_6562.jpg,1440,1920,needle,1332,1163,1404,1225
IMG_6562.jpg,1440,1920,needle,1326,1098,1388,1169
IMG_6562.jpg,1440,1920,needle,1224,1036,1282,1091
IMG_6562.jpg,1440,1920,needle,1186,979,1246,1039
IMG_6563.jpg,1440,1920,needle,1137,1442,1209,1509
IMG_6563.jpg,1440,1920,needle,1082,1569,1143,1630
IMG_6563.jpg,1440,1920,needle,1190,1624,1263,1698
IMG_6563.jpg,1440,1920,needle,11,901,84,978
IMG_6563.jpg,1440,1920,needle,131,862,211,936
IMG_6563.jpg,1440,1920,needle,496,868,566,931
IMG_6563.jpg,1440,1920,needle,1274,1099,1346,1172
IMG_6563.jpg,1440,1920,needle,1086,630,1158,700
IMG_6563.jpg,1440,1920,needle,483,430,553,499
IMG_6563.jpg,1440,1920,needle,364,468,436,538
IMG_6563.jpg,1440,1920,needle,206,465,284,544
IMG_6563.jpg,1440,1920,needle,117,545,192,623
IMG_6563.jpg,1440,1920,needle,82,672,150,748
IMG_6563.jpg,1440,1920,needle,1164,858,1232,915
IMG_6563.jpg,1440,1920,needle,1200,736,1270,808
IMG_6563.jpg,1440,1920,needle,1356,935,1409,998
IMG_6563.jpg,1440,1920,needle,1314,978,1376,1028
IMG_6564.jpg,1440,1920,needle,139,398,201,478
IMG_6564.jpg,1440,1920,needle,350,347,407,429
IMG_6564.jpg,1440,1920,needle,394,295,451,368
IMG_6564.jpg,1440,1920,needle,456,255,517,337
IMG_6564.jpg,1440,1920,needle,786,318,844,402
IMG_6564.jpg,1440,1920,needle,562,378,619,452
IMG_6564.jpg,1440,1920,needle,669,454,712,528
IMG_6564.jpg,1440,1920,needle,690,683,724,746
IMG_6564.jpg,1440,1920,needle,951,1689,1011,1761
IMG_6564.jpg,1440,1920,needle,874,1468,929,1540
IMG_6564.jpg,1440,1920,needle,1043,1639,1105,1711
IMG_6564.jpg,1440,1920,needle,1256,1274,1312,1356
IMG_6564.jpg,1440,1920,needle,1207,1023,1272,1103
IMG_6564.jpg,1440,1920,needle,1194,1369,1238,1431
IMG_6564.jpg,1440,1920,needle,1296,1605,1352,1674
IMG_6564.jpg,1440,1920,needle,1216,1581,1263,1651
